artist_names,title,count,document_ids
['Green Day'],American Idiot,2,"66f88a36fb9f17a601b27c8f, 66f88a36fb9f17a601b27c93"
['Johnny Guitar Watson'],A Real Mother For Ya,2,"66f88a46fb9f17a601b37ffd, 66f88a46fb9f17a601b38014"
['Bruce Springsteen'],The River,2,"66f88a35fb9f17a601b2661b, 66f88a35fb9f17a601b267d3"
['Agnostic Front'],Live At CBGB,2,"66f88a43fb9f17a601b3446d, 66f88a43fb9f17a601b34483"
['Red Hot Chili Peppers'],By The Way,2,"66f88a38fb9f17a601b29f8d, 66f88a38fb9f17a601b29f8b"
['Goldfrapp'],Black Cherry,2,"66f88a37fb9f17a601b28c3d, 66f88a38fb9f17a601b28cb9"
['The Byrds'],Mr. Tambourine Man / Turn! Turn! Turn!,2,"66f88a36fb9f17a601b270e9, 66f88a36fb9f17a601b270ef"
['Kate Bush'],The Red Shoes,2,"66f88a35fb9f17a601b26c0f, 66f88a35fb9f17a601b26c3f"
['Indoor Life'],Indoor Life,2,"66f88a35fb9f17a601b26159, 66f88a35fb9f17a601b26160"
['Suzanne Vega'],Solitude Standing,2,"66f88a36fb9f17a601b276dd, 66f88a36fb9f17a601b27770"
['Burning Spear'],Marcus Garvey,2,"66f88a48fb9f17a601b39606, 66f88a48fb9f17a601b3960a"
['Carol Douglas'],Burnin',2,"66f88a41fb9f17a601b32117, 66f88a42fb9f17a601b33158"
['Will Young'],Friday's Child,2,"66f88a45fb9f17a601b36657, 66f88a45fb9f17a601b36658"
['Jermaine Jackson'],Let's Get Serious,2,"66f88a44fb9f17a601b352e8, 66f88a4afb9f17a601b3c20a"
['Ferry Corsten'],Right Of Way,2,"66f88a3cfb9f17a601b2d39f, 66f88a44fb9f17a601b35926"
['The Beatles'],Help!,2,"66f88a39fb9f17a601b2ac1c, 66f88a39fb9f17a601b2ac48"
['Gomez'],Bring It On,2,"66f88a49fb9f17a601b3b0ef, 66f88a49fb9f17a601b3b0ec"
['Mylène Farmer'],Innamoramento,2,"66f88a3dfb9f17a601b2ec4b, 66f88a3dfb9f17a601b2ec53"
['Badmarsh & Shri'],Signs,2,"66f88a3cfb9f17a601b2d302, 66f88a44fb9f17a601b3580f"
['Filippo Moscatello'],Disco Volante,2,"66f88a39fb9f17a601b2abd3, 66f88a3efb9f17a601b2eff4"
['Love Committee'],Law And Order,2,"66f88a3dfb9f17a601b2ed17, 66f88a3dfb9f17a601b2ed1f"
['Various'],High Life,2,"66f88a41fb9f17a601b324ff, 66f88a41fb9f17a601b32a84"
['AB Logic'],AB Logic,2,"66f88a46fb9f17a601b3794c, 66f88a46fb9f17a601b3794f"
['Northern Lite'],Reach The Sun,2,"66f88a47fb9f17a601b38a22, 66f88a47fb9f17a601b38a24"
['Gala'],Come Into My Life,2,"66f88a35fb9f17a601b26ba0, 66f88a35fb9f17a601b26bcc"
['Lulu Rouge'],Bless You,2,"66f88a3dfb9f17a601b2e17c, 66f88a44fb9f17a601b35ef9"
['I:gor'],Untitled,2,"66f88a47fb9f17a601b38518, 66f88a47fb9f17a601b38541"
['Selena (3)'],Timebomb,2,"66f88a47fb9f17a601b38fbc, 66f88a47fb9f17a601b38fbb"
['Genesis'],Invisible Touch,2,"66f88a35fb9f17a601b26ce6, 66f88a39fb9f17a601b2ad73"
['Bonnie Tyler'],Bitterblue,2,"66f88a45fb9f17a601b36965, 66f88a45fb9f17a601b36967"
['The Comsat Angels'],Independence Day,2,"66f88a3bfb9f17a601b2cce3, 66f88a3bfb9f17a601b2cd23"
['The Pogues'],If I Should Fall From Grace With God,2,"66f88a39fb9f17a601b2a422, 66f88a39fb9f17a601b2a468"
['N-Trance'],Electronic Pleasure,2,"66f88a43fb9f17a601b34a36, 66f88a43fb9f17a601b34afc"
['The Lox'],"Money, Power & Respect",2,"66f88a4bfb9f17a601b3c7b1, 66f88a4bfb9f17a601b3c7b2"
['The Wombats'],Backfire At The Disco,2,"66f88a3afb9f17a601b2b215, 66f88a3afb9f17a601b2b240"
['The Futureheads'],Decent Days And Nights,2,"66f88a40fb9f17a601b3109d, 66f88a40fb9f17a601b3109f"
['Agnetha Fältskog'],Wrap Your Arms Around Me,2,"66f88a49fb9f17a601b3b417, 66f88a4afb9f17a601b3bb7c"
['Suzi Quatro'],Rock Hard,2,"66f88a42fb9f17a601b33908, 66f88a42fb9f17a601b3391f"
['ESG'],ESG,2,"66f88a3cfb9f17a601b2cf17, 66f88a45fb9f17a601b36e01"
['The Isley Brothers'],Harvest For The World,2,"66f88a42fb9f17a601b335cd, 66f88a4bfb9f17a601b3ccf3"
['Da Brat'],Funkdafied,2,"66f88a4bfb9f17a601b3cc05, 66f88a4bfb9f17a601b3cc06"
['The Other Two'],Super Highways,2,"66f88a3ffb9f17a601b303f5, 66f88a3ffb9f17a601b303f9"
['John Fogerty'],Eye Of The Zombie,2,"66f88a3ffb9f17a601b3093f, 66f88a3ffb9f17a601b30941"
['Loft'],Wake The World,2,"66f88a3dfb9f17a601b2e809, 66f88a3dfb9f17a601b2e808"
"[""Alexander O'Neal""]",Love Makes No Sense,2,"66f88a45fb9f17a601b3646a, 66f88a45fb9f17a601b3646c"
['Carol Jiani'],Ask Me,2,"66f88a3dfb9f17a601b2e178, 66f88a3dfb9f17a601b2e17e"
['Howard Jones'],Revolution Of The Heart,2,"66f88a40fb9f17a601b30dae, 66f88a40fb9f17a601b30db6"
['Chas Jankel'],Glad To Know You,2,"66f88a41fb9f17a601b32bfe, 66f88a41fb9f17a601b32bf4"
['Zazie'],Rodéo,2,"66f88a40fb9f17a601b3149d, 66f88a40fb9f17a601b314d4"
['The Ritchie Family'],Brazil,2,"66f88a40fb9f17a601b31a2e, 66f88a4afb9f17a601b3ba38"
['Chaka Khan'],What Cha' Gonna Do For Me,2,"66f88a48fb9f17a601b3a428, 66f88a48fb9f17a601b3a41c"
"['Grover Washington, Jr.']",Mister Magic,2,"66f88a3dfb9f17a601b2dc43, 66f88a3dfb9f17a601b2dd96"
['Dire Straits'],On Every Street,2,"66f88a34fb9f17a601b25965, 66f88a34fb9f17a601b25985"
['Alliance Ethnik'],Simple & Funky,2,"66f88a4bfb9f17a601b3c870, 66f88a4bfb9f17a601b3c871"
['Commodores'],Machine Gun,2,"66f88a42fb9f17a601b33d42, 66f88a42fb9f17a601b33d44"
"[""The B-52's""]",Good Stuff,2,"66f88a46fb9f17a601b37f36, 66f88a46fb9f17a601b37f46"
['911 (4)'],The Journey,2,"66f88a45fb9f17a601b3664d, 66f88a45fb9f17a601b36651"
['U2'],Rattle And Hum,2,"66f88a3dfb9f17a601b2eacc, 66f88a3dfb9f17a601b2ead6"
['Pat Benatar'],True Love,2,"66f88a43fb9f17a601b34e00, 66f88a43fb9f17a601b34e0f"
['Various'],First Strike,2,"66f88a39fb9f17a601b2a9cf, 66f88a3efb9f17a601b2fb9a"
['Lost Boyz'],"Love, Peace & Nappiness",2,"66f88a41fb9f17a601b32574, 66f88a41fb9f17a601b32576"
['The American Breed'],"Bend Me, Shape Me",2,"66f88a42fb9f17a601b335b1, 66f88a48fb9f17a601b392ff"
['Sybil'],Let Yourself Go,2,"66f88a49fb9f17a601b3b077, 66f88a49fb9f17a601b3b074"
['Lucille Starr'],The French Song,2,"66f88a49fb9f17a601b3b006, 66f88a49fb9f17a601b3b004"
['Ankie Bagger'],Where Were You Last Night,2,"66f88a34fb9f17a601b2531b, 66f88a34fb9f17a601b2531e"
['Elbow'],Leaders Of The Free World,2,"66f88a41fb9f17a601b3307c, 66f88a41fb9f17a601b3307e"
['New Kids On The Block'],Hangin' Tough,2,"66f88a40fb9f17a601b31719, 66f88a40fb9f17a601b3170f"
['Falco'],Wiener Blut,2,"66f88a46fb9f17a601b37d63, 66f88a46fb9f17a601b37dbd"
['Phil Collins'],Dance Into The Light,2,"66f88a37fb9f17a601b2893b, 66f88a47fb9f17a601b388bc"
['Cymande'],The Message,2,"66f88a42fb9f17a601b33bac, 66f88a42fb9f17a601b33bb2"
['The S.O.S. Band'],Just The Way You Like It,2,"66f88a46fb9f17a601b37f6b, 66f88a48fb9f17a601b3a0a9"
['Diana Ross'],Ross,2,"66f88a46fb9f17a601b374b5, 66f88a46fb9f17a601b374b4"
['Dido'],White Flag,2,"66f88a45fb9f17a601b36ece, 66f88a45fb9f17a601b36ed0"
['Elton John'],The One,2,"66f88a45fb9f17a601b36f58, 66f88a45fb9f17a601b36f5c"
['Prong'],Rude Awakening,2,"66f88a38fb9f17a601b28d1e, 66f88a38fb9f17a601b28d25"
['Diana Ross'],Take Me Higher,2,"66f88a46fb9f17a601b374d2, 66f88a46fb9f17a601b374d0"
['Lindsey Buckingham'],Go Insane,2,"66f88a4afb9f17a601b3c298, 66f88a4afb9f17a601b3c3ba"
['Comtron'],Follow The Money,2,"66f88a38fb9f17a601b294d9, 66f88a38fb9f17a601b294eb"
['The Cure'],The Walk,2,"66f88a34fb9f17a601b2530f, 66f88a36fb9f17a601b27783"
['Erick Sermon'],React,2,"66f88a46fb9f17a601b37a7d, 66f88a46fb9f17a601b37a7e"
['Chungking'],Making Music,2,"66f88a3cfb9f17a601b2d4b0, 66f88a3dfb9f17a601b2ea10"
['Imperio'],Veni Vidi Vici,2,"66f88a3afb9f17a601b2b72c, 66f88a3afb9f17a601b2b73e"
['Ray Lamontagne'],Trouble,2,"66f88a41fb9f17a601b3237a, 66f88a41fb9f17a601b3237e"
['Run-DMC'],King Of Rock,2,"66f88a3dfb9f17a601b2ed7d, 66f88a3efb9f17a601b2f9fa"
['The Isley Brothers'],The Real Deal,2,"66f88a42fb9f17a601b335db, 66f88a4bfb9f17a601b3cd32"
"['Lipps, Inc.']",Designer Music,2,"66f88a44fb9f17a601b35372, 66f88a44fb9f17a601b35375"
['Seawind'],Seawind,2,"66f88a4bfb9f17a601b3ceec, 66f88a4bfb9f17a601b3cee7"
['Queen Samantha'],The Letter,2,"66f88a36fb9f17a601b27b01, 66f88a41fb9f17a601b32af2"
['The Advent'],Time Trap Technik,2,"66f88a39fb9f17a601b2abcd, 66f88a3ffb9f17a601b30b57"
['Jean-Michel Jarre'],Rendez-Vous,2,"66f88a40fb9f17a601b31c8c, 66f88a40fb9f17a601b31c92"
['Cher'],Dark Lady,2,"66f88a3ffb9f17a601b30311, 66f88a3ffb9f17a601b30309"
['Daft Punk'],Human After All,2,"66f88a35fb9f17a601b264b9, 66f88a35fb9f17a601b26596"
['Davidson Ospina'],The Chronicles,2,"66f88a47fb9f17a601b38665, 66f88a47fb9f17a601b38664"
['Rachel Stevens'],Funky Dory,2,"66f88a4bfb9f17a601b3cd44, 66f88a4bfb9f17a601b3cd85"
['Arpeggio (2)'],Breakout,2,"66f88a48fb9f17a601b3a185, 66f88a48fb9f17a601b3a186"
['The High'],Box Set Go,2,"66f88a49fb9f17a601b3afb8, 66f88a49fb9f17a601b3afb4"
['Paul Rutherford'],Oh World,2,"66f88a3ffb9f17a601b30c67, 66f88a3ffb9f17a601b30c64"
['Wonder Dog'],Ruff Mix,2,"66f88a49fb9f17a601b3b3a9, 66f88a49fb9f17a601b3b3aa"
['Basement Jaxx'],Do Your Thing,2,"66f88a37fb9f17a601b2843d, 66f88a37fb9f17a601b28560"
['Sparks'],Music That You Can Dance To,2,"66f88a43fb9f17a601b346a0, 66f88a43fb9f17a601b346ac"
['Sheena Easton'],What Comes Naturally,2,"66f88a4afb9f17a601b3b615, 66f88a4afb9f17a601b3b614"
['Disturbed'],Indestructible,2,"66f88a42fb9f17a601b33a12, 66f88a42fb9f17a601b33a11"
['Faze Action'],Moving Cities,2,"66f88a47fb9f17a601b389ff, 66f88a47fb9f17a601b38a01"
['Masters Of Ceremony (2)'],Dynamite,2,"66f88a39fb9f17a601b2a81c, 66f88a39fb9f17a601b2a80c"
['Peter Tosh'],Mama Africa,2,"66f88a46fb9f17a601b37759, 66f88a46fb9f17a601b3775b"
['Spies'],Notinism,2,"66f88a44fb9f17a601b34ff5, 66f88a44fb9f17a601b34ffb"
['Jean-Michel Jarre'],Révolutions,2,"66f88a40fb9f17a601b31cb0, 66f88a40fb9f17a601b31cae"
['Sheila E.'],Sex Cymbal,2,"66f88a34fb9f17a601b25563, 66f88a34fb9f17a601b2556a"
['Erick Sermon'],Music,2,"66f88a46fb9f17a601b37a78, 66f88a46fb9f17a601b37a79"
['Amber'],This Is Your Night,2,"66f88a46fb9f17a601b37a25, 66f88a46fb9f17a601b37a29"
['U96'],Das Boot,2,"66f88a39fb9f17a601b2ab13, 66f88a39fb9f17a601b2ab47"
['Mojave 3'],Puzzles Like You,2,"66f88a47fb9f17a601b38b34, 66f88a47fb9f17a601b38b32"
['Tom Jones'],"Green, Green Grass Of Home",2,"66f88a48fb9f17a601b39c29, 66f88a48fb9f17a601b39c28"
['Daryl Hall & John Oates'],Private Eyes,2,"66f88a35fb9f17a601b267ad, 66f88a35fb9f17a601b267bd"
['Indra'],Temptation,2,"66f88a46fb9f17a601b37854, 66f88a46fb9f17a601b3785e"
['Goombay Dance Band'],Sun Of Jamaica,2,"66f88a47fb9f17a601b38395, 66f88a47fb9f17a601b38389"
['Inner City'],Big Fun,2,"66f88a45fb9f17a601b36cee, 66f88a46fb9f17a601b380ed"
['Front 242'],Tyranny >For You<,2,"66f88a35fb9f17a601b25ee8, 66f88a48fb9f17a601b393b1"
['Linx'],Intuition,2,"66f88a48fb9f17a601b3a1d2, 66f88a48fb9f17a601b3a1d5"
['Johnny Hates Jazz'],Turn Back The Clock,2,"66f88a3afb9f17a601b2b798, 66f88a46fb9f17a601b37761"
['David Bowie'],David Bowie,2,"66f88a36fb9f17a601b27970, 66f88a3afb9f17a601b2beb1"
['Steve Winwood'],Roll With It,2,"66f88a43fb9f17a601b34b1d, 66f88a43fb9f17a601b34b1c"
['Steve Miller Band'],The Joker,2,"66f88a42fb9f17a601b33513, 66f88a4bfb9f17a601b3c592"
['Skye'],The Breaks (Original B Boy Street Funk & Block Party Classics),2,"66f88a3bfb9f17a601b2c67f, 66f88a3bfb9f17a601b2c863"
['Viktor Lazlo'],Canoë Rose,2,"66f88a4afb9f17a601b3bd82, 66f88a4afb9f17a601b3bd81"
['Me & My'],Let The Love Go On,2,"66f88a41fb9f17a601b327ed, 66f88a41fb9f17a601b327ee"
['Diana Ross'],Workin' Overtime,2,"66f88a46fb9f17a601b374cb, 66f88a46fb9f17a601b374d3"
['La Buena Vida'],La Buena Vida,2,"66f88a45fb9f17a601b372a3, 66f88a45fb9f17a601b372a5"
['Bob Seger And The Silver Bullet Band'],Against The Wind,2,"66f88a38fb9f17a601b28d81, 66f88a38fb9f17a601b28d8a"
['Blow'],Cutter,2,"66f88a47fb9f17a601b38657, 66f88a47fb9f17a601b38659"
['Jesus Jones'],"Right Here, Right Now",2,"66f88a48fb9f17a601b3940a, 66f88a48fb9f17a601b3940b"
['Kode IV'],Insane,2,"66f88a38fb9f17a601b2991c, 66f88a38fb9f17a601b29920"
['Village People'],Sex Over The Phone,2,"66f88a46fb9f17a601b37911, 66f88a46fb9f17a601b37913"
['Rudy (18)'],Just Take My Body,2,"66f88a47fb9f17a601b38346, 66f88a47fb9f17a601b38345"
['Gloria Estefan'],Mi Tierra,2,"66f88a47fb9f17a601b389ce, 66f88a47fb9f17a601b389c9"
['Tyrone Brunson'],Sticky Situation,2,"66f88a43fb9f17a601b341b6, 66f88a43fb9f17a601b341b5"
['Joe Yellow'],I'm Your Lover,2,"66f88a42fb9f17a601b33cb8, 66f88a42fb9f17a601b33cb6"
['Soulwax'],Any Minute Now,2,"66f88a3dfb9f17a601b2de6c, 66f88a3dfb9f17a601b2de75"
['Visage'],The Damned Don't Cry,2,"66f88a40fb9f17a601b32082, 66f88a40fb9f17a601b32087"
['Mötley Crüe'],Dr. Feelgood,2,"66f88a45fb9f17a601b361d7, 66f88a45fb9f17a601b361d9"
['Alpha'],Pepper,2,"66f88a3cfb9f17a601b2d091, 66f88a3dfb9f17a601b2e9ed"
['Bee Gees'],One,2,"66f88a34fb9f17a601b25353, 66f88a35fb9f17a601b263a8"
['Bee Gees'],Living Eyes,2,"66f88a35fb9f17a601b25a0b, 66f88a35fb9f17a601b25e0a"
['Donna Summer'],Lady Of The Night,2,"66f88a35fb9f17a601b265c2, 66f88a42fb9f17a601b34012"
"[""Cut 'N' Move""]","Peace, Love & Harmony",2,"66f88a46fb9f17a601b37533, 66f88a46fb9f17a601b37534"
['DeBarge'],Rhythm Of The Night,2,"66f88a45fb9f17a601b3709d, 66f88a45fb9f17a601b37091"
['Cappella'],U Got 2 Know,2,"66f88a35fb9f17a601b2684e, 66f88a45fb9f17a601b35ffc"
['Hawkwind'],"Quark, Strangeness And Charm",2,"66f88a35fb9f17a601b2694a, 66f88a46fb9f17a601b373b7"
['Demon'],Midnight Funk,2,"66f88a40fb9f17a601b30f39, 66f88a40fb9f17a601b3145f"
['Blondie'],No Exit,2,"66f88a4cfb9f17a601b3d53c, 66f88a4cfb9f17a601b3d53e"
['T-Connection'],Saturday Night,2,"66f88a41fb9f17a601b32e93, 66f88a41fb9f17a601b32e90"
['883'],Nord Sud Ovest Est,2,"66f88a41fb9f17a601b323fb, 66f88a41fb9f17a601b32e56"
['DJ Anas'],The Flight Number One,2,"66f88a44fb9f17a601b35dac, 66f88a44fb9f17a601b35dad"
['Telex'],L'Amour Toujours,2,"66f88a46fb9f17a601b381fd, 66f88a46fb9f17a601b3820b"
['Enya'],Amarantine,2,"66f88a35fb9f17a601b2670a, 66f88a35fb9f17a601b26708"
['Diana Ross'],The Boss,2,"66f88a46fb9f17a601b374c3, 66f88a47fb9f17a601b38d9c"
['Lovebug Starski'],House Rocker,2,"66f88a43fb9f17a601b340af, 66f88a43fb9f17a601b340b1"
['Laura Branigan'],Hold Me,2,"66f88a46fb9f17a601b37f30, 66f88a48fb9f17a601b3980e"
['Little Steven'],Revolution,2,"66f88a49fb9f17a601b3ab47, 66f88a49fb9f17a601b3ab48"
['Barry Manilow'],Even Now,2,"66f88a41fb9f17a601b32326, 66f88a41fb9f17a601b32327"
['James Brown & The Famous Flames'],Cold Sweat,2,"66f88a45fb9f17a601b372c8, 66f88a45fb9f17a601b372c9"
['Andy Borg'],Adios Amor,2,"66f88a47fb9f17a601b38f87, 66f88a47fb9f17a601b38f88"
['ABC'],Skyscraping,2,"66f88a40fb9f17a601b314b3, 66f88a46fb9f17a601b37311"
['Buena Vista Social Club'],Buena Vista Social Club,2,"66f88a3efb9f17a601b2f0c0, 66f88a3efb9f17a601b2f239"
['J Majik & Wickaman'],Crazy World,2,"66f88a40fb9f17a601b3158e, 66f88a40fb9f17a601b31591"
['The Hope Blister'],...Smile's OK,2,"66f88a38fb9f17a601b28f9e, 66f88a47fb9f17a601b39246"
['Starflyer 59'],Starflyer 59,2,"66f88a39fb9f17a601b2a71d, 66f88a39fb9f17a601b2a71a"
['C.J. & Co'],Devil's Gun,2,"66f88a44fb9f17a601b3596e, 66f88a44fb9f17a601b35968"
['Umberto Tozzi'],Tu,2,"66f88a40fb9f17a601b31635, 66f88a40fb9f17a601b31638"
['Albert One'],Everybody,2,"66f88a3dfb9f17a601b2e038, 66f88a3dfb9f17a601b2e032"
"[""Alexander O'Neal""]",All True Man,2,"66f88a45fb9f17a601b36455, 66f88a45fb9f17a601b36452"
['Zazie'],Zen,2,"66f88a40fb9f17a601b3150e, 66f88a40fb9f17a601b31511"
['Madonna'],Erotica,2,"66f88a37fb9f17a601b2813f, 66f88a37fb9f17a601b2814a"
['Ry Cooder'],Get Rhythm,2,"66f88a41fb9f17a601b3303f, 66f88a41fb9f17a601b3303c"
['P. Lion'],Burn In His Hands,2,"66f88a35fb9f17a601b259f5, 66f88a3dfb9f17a601b2e72a"
['Don Henley'],The End Of The Innocence,2,"66f88a38fb9f17a601b29cb0, 66f88a42fb9f17a601b33202"
['The Cars'],Shake It Up,2,"66f88a3ffb9f17a601b30526, 66f88a3ffb9f17a601b3052a"
['Bangles'],Hazy Shade Of Winter,2,"66f88a3efb9f17a601b2f2e1, 66f88a3efb9f17a601b2f2e9"
['Jamiroquai'],Emergency On Planet Earth,2,"66f88a3ffb9f17a601b30630, 66f88a48fb9f17a601b39aaf"
['Marc Moulin'],I Am You,2,"66f88a41fb9f17a601b32d6f, 66f88a41fb9f17a601b32d7c"
['Nina Hagen Band'],Nina Hagen Band,2,"66f88a3cfb9f17a601b2d3ea, 66f88a3cfb9f17a601b2d3e0"
['Bel Canto'],Birds Of Passage,2,"66f88a34fb9f17a601b25680, 66f88a42fb9f17a601b33a4b"
['Heavy D. & The Boyz'],Peaceful Journey,2,"66f88a41fb9f17a601b32612, 66f88a41fb9f17a601b3260e"
['Sharon Jones & The Dap-Kings'],"100 Days, 100 Nights",2,"66f88a3afb9f17a601b2bc01, 66f88a3afb9f17a601b2bc0a"
['Silver Convention'],Get Up And Boogie,2,"66f88a4afb9f17a601b3bff3, 66f88a4bfb9f17a601b3c686"
['Marvin Gaye'],I Want You,2,"66f88a3efb9f17a601b2fa46, 66f88a3efb9f17a601b2fa34"
['David Bowie'],Let's Dance,2,"66f88a3afb9f17a601b2b6b0, 66f88a3bfb9f17a601b2bfd6"
['Rinôçérôse'],Rinôçérôse,2,"66f88a3dfb9f17a601b2df56, 66f88a3dfb9f17a601b2df85"
['Menace II Society'],Son Of A Bitch,2,"66f88a37fb9f17a601b286f4, 66f88a37fb9f17a601b286f9"
['Dr. Alban'],Born In Africa,2,"66f88a3ffb9f17a601b30cb1, 66f88a3ffb9f17a601b30cb4"
['Lonnie Liston Smith And The Cosmic Echoes'],Expansions,2,"66f88a42fb9f17a601b339a0, 66f88a44fb9f17a601b35551"
['Rod Stewart'],Every Beat Of My Heart,2,"66f88a38fb9f17a601b29c97, 66f88a48fb9f17a601b39fc4"
['Status Quo'],In The Army Now,2,"66f88a43fb9f17a601b34a95, 66f88a44fb9f17a601b352ab"
['Morph'],Stormwatch,2,"66f88a41fb9f17a601b32c74, 66f88a41fb9f17a601b32c75"
['Shakatak'],Down On The Street,2,"66f88a3efb9f17a601b2f71b, 66f88a3efb9f17a601b2f71a"
"[""Leslie O'Hara""]",Gipsy Boy,2,"66f88a4bfb9f17a601b3d2d2, 66f88a4bfb9f17a601b3d2d1"
['Einstürzende Neubauten'],Perpetuum Mobile,2,"66f88a35fb9f17a601b26018, 66f88a35fb9f17a601b26016"
['Lionel Richie'],Dancing On The Ceiling,2,"66f88a38fb9f17a601b29c94, 66f88a4bfb9f17a601b3d442"
['IAMX'],The Alternative,2,"66f88a38fb9f17a601b2946a, 66f88a38fb9f17a601b29473"
['Zaine Griff'],Figures,2,"66f88a49fb9f17a601b3ab72, 66f88a49fb9f17a601b3ab6a"
['King Tee'],Act A Fool,2,"66f88a3dfb9f17a601b2e5a0, 66f88a3dfb9f17a601b2e5a9"
['Nik Kershaw'],Human Racing,2,"66f88a43fb9f17a601b345ac, 66f88a43fb9f17a601b345b2"
['Donald D'],Let The Horns Blow,2,"66f88a3ffb9f17a601b304e0, 66f88a3ffb9f17a601b304e2"
['Slam'],Alien Radio,2,"66f88a37fb9f17a601b28c2d, 66f88a37fb9f17a601b28c12"
['Orchestral Manoeuvres In The Dark'],If You Leave,2,"66f88a36fb9f17a601b2726c, 66f88a3efb9f17a601b2f6bd"
['Roch Voisine'],Hélène,2,"66f88a47fb9f17a601b38ee1, 66f88a47fb9f17a601b38ee4"
['Chantal Curtis'],Get Another Love,2,"66f88a3dfb9f17a601b2e203, 66f88a3dfb9f17a601b2e1fb"
['The Thought'],The Thought,2,"66f88a47fb9f17a601b3871c, 66f88a47fb9f17a601b3871b"
['Ryan Paris'],Dolce Vita,2,"66f88a49fb9f17a601b3ae9b, 66f88a49fb9f17a601b3ae9d"
['L.S.G.'],The Hive,2,"66f88a39fb9f17a601b2aefc, 66f88a3afb9f17a601b2afca"
['Sandra'],Everlasting Love,2,"66f88a3efb9f17a601b2f497, 66f88a3efb9f17a601b2f4ac"
['Al Stewart'],Year Of The Cat,2,"66f88a44fb9f17a601b352b5, 66f88a44fb9f17a601b3529e"
['Working Week'],Surrender,2,"66f88a38fb9f17a601b28dd9, 66f88a38fb9f17a601b28de5"
['Simple Minds'],Cry,2,"66f88a3dfb9f17a601b2dba7, 66f88a3dfb9f17a601b2dbef"
['Belinda Carlisle'],Runaway Horses,2,"66f88a3efb9f17a601b2ef81, 66f88a3efb9f17a601b2ef7d"
['The Cars'],Heartbeat City,2,"66f88a3ffb9f17a601b30511, 66f88a3ffb9f17a601b3050b"
['Tears For Fears'],Raoul And The Kings Of Spain,2,"66f88a39fb9f17a601b2a138, 66f88a39fb9f17a601b2a140"
['Anita Baker'],Giving You The Best That I Got,2,"66f88a49fb9f17a601b3a92b, 66f88a49fb9f17a601b3a929"
['Brooklyn Bounce'],"Bass, Beats & Melody",2,"66f88a37fb9f17a601b2867c, 66f88a37fb9f17a601b28676"
['Bee Gees'],This Is Where I Came In,2,"66f88a35fb9f17a601b25a34, 66f88a35fb9f17a601b25a3f"
['Yo Yo Honey'],Voodoo Soul,2,"66f88a46fb9f17a601b375c6, 66f88a46fb9f17a601b375c7"
['Ilona Mitrecey'],Un Monde Parfait,2,"66f88a4bfb9f17a601b3c6e7, 66f88a4bfb9f17a601b3c6e9"
['Joy Division'],The Peel Sessions,2,"66f88a34fb9f17a601b257af, 66f88a34fb9f17a601b257b8"
['Eddy Huntington'],Bang Bang Baby,2,"66f88a41fb9f17a601b322bc, 66f88a41fb9f17a601b322b7"
['Mr. Sam'],Lyteo,2,"66f88a38fb9f17a601b28d83, 66f88a38fb9f17a601b28d79"
['Andrea True Connection'],"More, More, More",2,"66f88a3cfb9f17a601b2d822, 66f88a3cfb9f17a601b2d833"
['Al Jarreau'],L Is For Lover,2,"66f88a40fb9f17a601b31998, 66f88a46fb9f17a601b3769b"
['The Waterboys'],Fisherman's Blues,2,"66f88a3dfb9f17a601b2e2ff, 66f88a3dfb9f17a601b2e2fc"
['Silver Apples'],Silver Apples,2,"66f88a42fb9f17a601b33cd6, 66f88a42fb9f17a601b33cc8"
['Gary Barlow'],Open Road,2,"66f88a44fb9f17a601b35de5, 66f88a44fb9f17a601b35e1e"
['Fat Boys'],The Fat Boys Are Back,2,"66f88a41fb9f17a601b32de5, 66f88a41fb9f17a601b32dec"
['Penny McLean'],Lady Bump,2,"66f88a40fb9f17a601b310e7, 66f88a40fb9f17a601b310eb"
['Rozlyne Clarke'],Gorgeous,2,"66f88a47fb9f17a601b387d9, 66f88a47fb9f17a601b387d7"
['U96'],Club Bizarre,2,"66f88a39fb9f17a601b2abaa, 66f88a39fb9f17a601b2abbe"
['Paris (2)'],The Devil Made Me Do It,2,"66f88a48fb9f17a601b3a574, 66f88a48fb9f17a601b3a575"
['Inner Circle'],Everything Is Great,2,"66f88a40fb9f17a601b3189c, 66f88a46fb9f17a601b37cd9"
['Kaskade'],"It's You, It's Me",2,"66f88a3afb9f17a601b2ba00, 66f88a3afb9f17a601b2ba04"
['The Osmonds'],Crazy Horses,2,"66f88a42fb9f17a601b33718, 66f88a48fb9f17a601b39709"
['Dusty Springfield'],Reputation,2,"66f88a3cfb9f17a601b2cf14, 66f88a40fb9f17a601b316fd"
['Motörhead'],Bomber,2,"66f88a38fb9f17a601b29008, 66f88a49fb9f17a601b3a72d"
['Cari Lekebusch'],The Architect,2,"66f88a3efb9f17a601b2ee42, 66f88a47fb9f17a601b38787"
['Peplab'],It's Not The Drug,2,"66f88a47fb9f17a601b38499, 66f88a47fb9f17a601b3849b"
['Champaign'],How 'Bout Us,2,"66f88a4afb9f17a601b3b8fa, 66f88a4afb9f17a601b3b8f9"
['Corey Hart'],Boy In The Box,2,"66f88a42fb9f17a601b33d45, 66f88a42fb9f17a601b33d47"
